country,gender,age,yr_mrr,chd,chda,edu,physio,raf,rel,safety,love4,happy,esteem2,love5,love3,esteem1,sact,love2,love1,ms1,ms2,ms3,scoll1,scoll2,scoll3,scoll4,icoll1,icoll2,icoll3,icoll4
Slovakia,2,22,2,0,0,4,2,2,4,3,1,1,1,1,1,1,1,3,1,2,2,2,2,1,3,1,1,1,5,7
Slovakia,2,23,2,1,1,4,2,2,4,1,1,1,2,3,1,1,1,1,1,4,4,4,2,2,2,7,2,2,5,7
Slovakia,1,34,4,0,0,5,3,2,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,6,7
Slovakia,2,32,6,1,1,1,4,2,6,4,6,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,7,7
Slovakia,1,43,20,2,2,4,2,2,4,2,2,2,2,2,2,2,1,2,2,3,2,2,4,3,6,6,2,1,7,7
Slovakia,2,42,22,8,8,4,4,6,7,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,4,2,1,1,3,1
Slovakia,1,36,15,2,2,4,3,6,7,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,4,2,1,1,2,2
Slovakia,2,39,20,3,3,4,3,6,7,3,1,1,2,1,1,1,1,2,1,2,2,2,2,1,3,2,2,1,2,2
Slovakia,1,37,8,2,2,5,2,6,6,1,1,2,1,1,1,1,1,2,1,2,2,2,3,2,6,2,2,2,2,2
Slovakia,2,32,12,1,1,5,3,6,7,1,1,2,1,1,2,1,1,1,1,1,1,1,3,1,6,3,1,1,4,2
Slovakia,2,38,19,2,2,5,2,6,6,1,2,2,1,1,1,1,1,2,1,3,3,2,2,2,3,1,2,1,4,2
Slovakia,1,48,25,2,0,5,3,6,7,3,1,1,1,2,2,1,1,2,2,2,2,2,2,1,5,2,2,1,5,2
Slovakia,2,71,50,2,0,5,3,6,7,3,1,2,2,2,4,2,4,4,2,5,5,4,2,2,5,2,2,1,5,2
Slovakia,2,60,40,2,0,5,2,6,7,1,1,1,2,2,2,2,2,3,1,3,3,2,2,1,6,3,2,2,5,2
Slovakia,2,34,6,0,0,5,3,6,7,2,2,2,2,2,2,3,4,2,2,3,4,4,3,2,5,3,2,2,6,2
Slovakia,2,31,2,1,1,5,3,6,7,1,1,2,2,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3
Slovakia,1,35,11,3,7,5,5,6,4,4,3,1,1,1,1,3,2,1,1,1,1,1,1,1,3,3,3,1,2,3
Slovakia,1,48,25,2,2,5,3,6,7,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,3,1,1,3,3
Slovakia,1,49,29,2,0,5,2,6,4,3,1,1,2,2,1,2,2,2,1,3,3,3,3,2,4,4,1,1,3,3
Slovakia,2,34,13,3,3,5,3,6,6,2,1,1,2,2,3,3,2,3,1,3,3,4,2,1,4,2,1,1,4,3
Slovakia,1,35,7,2,2,5,2,6,7,1,1,1,1,2,1,1,1,1,1,7,2,1,3,1,6,3,2,1,6,3
Slovakia,1,35,13,2,2,4,1,6,7,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,3,2,2,1,7,3
Slovakia,2,60,37,1,0,5,3,6,7,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,7,3,2,2,7,3
Slovakia,2,33,10,2,2,5,1,6,7,7,1,1,2,2,2,2,2,2,1,2,2,2,2,2,6,2,2,1,1,4
Slovakia,1,63,41,2,0,4,3,6,4,4,1,1,2,1,1,1,2,2,1,1,1,1,1,1,3,2,1,1,2,4
Slovakia,1,46,18,2,2,4,3,6,7,1,2,3,3,4,2,2,2,5,4,5,5,5,2,1,6,2,1,1,2,4
Slovakia,1,43,18,2,2,4,3,6,7,1,1,2,3,2,1,2,2,3,7,1,1,6,2,6,2,2,1,6,2,4
Slovakia,1,38,18,2,2,4,3,6,7,6,1,3,1,1,1,2,2,3,1,3,2,2,2,1,3,2,2,1,3,4
Slovakia,1,40,15,2,2,5,2,6,7,3,1,2,1,1,1,1,1,2,1,1,1,1,3,2,5,2,2,1,3,4
Slovakia,2,27,2,2,2,4,3,6,7,1,3,4,1,4,3,2,5,5,4,7,7,7,1,1,6,5,1,1,4,4
Slovakia,2,40,18,2,2,4,3,6,7,2,2,2,2,2,2,2,2,3,2,4,4,4,4,2,3,2,2,1,4,4
Slovakia,1,34,11,1,1,5,3,6,4,4,1,2,1,2,1,1,1,2,1,1,1,1,2,1,4,2,2,1,4,4
Slovakia,2,45,7,3,2,4,3,6,7,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,4,2,2,2,4,4
Slovakia,2,37,18,2,2,4,3,6,7,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,5,4
Slovakia,2,30,5,0,0,5,3,6,7,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,2,1,1,6,4
Slovakia,1,36,7,2,2,4,3,6,7,4,1,1,1,1,1,1,1,2,1,1,1,1,4,1,4,2,2,1,6,4
Slovakia,2,43,18,2,2,4,3,6,7,6,2,2,2,3,2,2,2,2,1,3,4,4,2,2,6,2,2,2,6,4
Slovakia,1,55,30,1,1,5,2,6,7,6,2,2,3,2,3,2,3,3,2,3,3,3,3,2,6,2,3,2,6,4
Slovakia,2,26,1,0,0,5,3,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,2,1,4,5
Slovakia,1,34,10,2,2,5,3,6,7,2,3,2,3,3,3,2,3,3,2,4,4,4,3,2,3,2,2,2,5,5
Slovakia,1,64,38,2,0,5,2,6,7,1,2,1,2,2,2,2,2,3,2,2,3,3,2,1,4,3,3,2,5,5
Slovakia,1,43,21,2,2,5,3,6,7,3,1,2,2,1,1,2,2,2,1,2,2,2,5,2,5,3,3,2,5,5
Slovakia,2,60,35,2,0,4,2,6,7,6,2,1,2,2,4,2,2,2,2,4,3,3,3,2,6,3,2,2,6,5
Slovakia,1,37,7,2,2,4,3,6,7,6,2,3,3,2,2,1,2,4,2,3,3,3,6,2,5,5,1,1,2,6
Slovakia,1,37,9,1,1,5,3,6,7,6,2,4,2,2,1,2,1,2,1,5,2,2,2,1,6,6,1,1,3,6
Slovakia,1,35,5,1,0,4,4,6,7,2,1,1,1,2,1,1,1,3,5,6,6,2,2,2,5,4,2,2,3,6
Slovakia,2,38,8,2,2,5,3,6,5,4,5,2,2,4,5,5,5,5,5,7,7,7,2,1,6,2,1,1,4,6
Slovakia,2,26,4,1,1,4,3,6,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,5,6
Slovakia,2,44,21,2,2,4,3,6,7,4,4,4,2,4,5,3,5,5,5,7,6,6,5,2,4,2,3,1,5,6
Slovakia,1,35,2,0,0,5,3,6,7,7,1,2,1,1,1,2,1,2,1,2,2,2,5,2,5,2,2,2,5,6
Slovakia,1,27,0.5,0,0,5,3,6,7,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,6,6
Slovakia,1,53,32,2,0,5,3,6,7,3,1,2,2,1,1,1,1,2,1,1,1,1,2,1,4,3,1,1,6,6
Slovakia,1,49,20,2,1,5,3,6,7,4,1,1,1,2,1,1,1,1,1,2,2,2,2,1,6,3,1,1,6,6
Slovakia,1,33,6,2,0,4,2,6,6,3,1,1,1,1,1,1,1,2,1,2,2,2,3,2,7,6,1,1,6,6
Slovakia,2,62,35,1,0,5,4,6,7,1,4,2,3,3,4,1,4,4,4,6,6,6,1,1,7,4,2,1,6,6
Slovakia,2,36,13,1,1,5,4,6,7,4,1,2,1,1,2,1,1,3,2,3,2,3,5,1,6,5,2,1,6,6
Slovakia,2,40,3,2,0,4,3,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,5,3,1,6,6
Slovakia,2,48,28,2,2,4,3,6,7,4,2,2,2,3,2,1,2,4,1,3,3,3,4,2,3,2,2,2,6,6
Slovakia,1,38,13,2,2,5,2,6,7,2,3,2,2,3,3,2,2,4,3,4,5,4,2,2,2,3,2,2,6,6
Slovakia,2,42,22,2,1,5,2,6,7,5,2,2,3,4,4,2,3,4,2,4,4,4,5,2,5,2,3,2,6,6
Slovakia,2,63,29,3,0,5,3,6,7,2,2,2,2,3,5,4,3,4,4,7,7,7,4,1,6,2,3,2,6,6
Slovakia,2,44,24,2,2,4,3,6,7,4,1,2,2,1,1,1,1,2,2,2,2,2,3,3,3,3,3,2,7,6
Slovakia,2,37,13,2,2,4,2,6,5,5,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1,2,7
Slovakia,2,39,7,1,1,4,3,6,7,2,1,2,2,1,1,2,2,1,1,3,2,3,2,1,2,3,2,2,3,7
Slovakia,2,37,15,1,1,5,1,6,7,7,2,2,2,2,1,2,2,2,2,3,3,2,3,2,6,6,3,2,6,7
Slovakia,2,31,4,1,2,5,3,6,7,2,1,2,1,1,1,1,1,2,1,2,2,2,3,1,2,1,1,1,7,7
Slovakia,2,59,35,2,0,4,2,6,7,7,3,2,4,4,5,3,3,4,4,5,5,6,2,1,4,3,1,1,7,7
Slovakia,2,38,19,2,2,4,3,6,7,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,5,1,1,7,7
Slovakia,1,29,1,0,0,4,2,6,6,4,1,1,1,1,1,1,1,2,1,2,2,2,1,1,6,6,2,1,7,7
Slovakia,1,46,22,1,1,5,4,6,4,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,4,1,4,4,7,7
Slovakia,2,46,27,2,0,4,3,3,4,4,1,2,2,1,2,1,1,2,1,1,2,2,4,4,4,3,3,3,4,5
Slovakia,2,52,20,1,0,5,4,5,7,4,2,1,2,2,1,1,1,2,2,5,5,5,4,1,1,1,1,1,7,3
Slovakia,2,59,36,2,0,4,2,5,4,7,1,1,4,4,4,1,2,4,4,4,4,4,3,3,6,2,1,1,1,5
Slovakia,1,36,14,2,2,5,4,10,5,6,3,4,4,4,4,3,3,4,3,6,5,5,3,3,3,2,2,2,2,2
Slovakia,2,24,0.5,0,0,5,4,10,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,2,3,3
Slovakia,2,58,23,2,0,5,2,10,1,4,1,1,5,5,5,1,3,5,2,4,4,4,7,7,6,4,7,7,4,4
Slovakia,1,65,33,5,1,5,2,10,6,6,4,2,2,4,3,2,2,4,2,5,4,5,2,1,6,2,2,1,7,6
Slovakia,2,63,39,2,0,4,3,10,3,3,1,1,1,1,1,1,1,2,1,3,3,3,6,3,6,4,2,1,7,6
South Korea,1,35,10,3,3,4,3,1,4,3,1,1,1,1,2,1,1,1,1,3,3,3,3,1,2,1,1,1,1,1
South Korea,1,34,7,2,2,5,3,1,3,2,1,1,1,1,1,2,1,4,1,3,3,3,5,3,3,2,1,1,1,1
South Korea,1,55,30,2,0,4,3,1,7,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
South Korea,2,45,21,2,2,4,4,1,5,5,1,1,2,1,1,2,1,3,1,1,1,1,3,2,2,1,1,1,2,1
South Korea,1,29,1,0,0,4,3,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,1,1,2,1
South Korea,2,53,28,2,0,4,4,1,3,6,1,2,2,2,2,2,2,2,1,4,4,4,4,1,6,2,1,1,2,1
South Korea,1,57,34,1,0,5,3,1,4,2,2,2,3,2,2,2,2,3,2,3,3,3,4,3,3,1,3,2,2,1
South Korea,1,47,21,2,2,4,4,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,3,1
South Korea,1,32,4,1,1,5,3,1,4,4,1,1,1,1,1,2,1,1,1,2,2,2,3,3,3,3,1,1,3,1
South Korea,2,28,1,0,0,5,3,1,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,6,6,3,2,2,3,1
South Korea,2,54,30,2,0,3,3,1,3,2,2,2,2,2,2,3,2,3,3,4,4,4,2,2,3,4,2,2,3,1
South Korea,1,43,13,2,2,5,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,4,6,1,4,4,4,1
South Korea,1,53,27,2,0,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6,7,2,2,7,1
South Korea,2,49,29,2,0,4,4,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
South Korea,1,36,5,1,1,4,3,1,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2
South Korea,1,50,20,2,1,5,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2
South Korea,2,42,8,2,2,4,3,1,3,6,1,1,3,1,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2
South Korea,2,52,26,2,0,4,4,1,3,3,2,1,2,2,2,1,2,2,1,5,3,3,3,3,2,2,3,2,2,2
South Korea,1,37,9,2,2,5,3,1,3,5,1,3,3,2,2,2,1,4,1,1,2,2,5,2,3,2,3,3,2,2
South Korea,2,47,22,2,0,3,4,1,2,4,2,1,2,2,2,1,1,2,1,2,2,2,2,2,4,4,3,2,3,2
South Korea,1,51,23,2,0,5,4,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,2,4,2
South Korea,2,46,20,2,1,5,2,1,6,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,6,2,1,2,5,2
South Korea,2,46,18,2,2,5,3,1,3,2,2,2,2,1,1,1,1,3,1,3,3,3,1,1,3,1,2,2,5,2
South Korea,2,32,8,2,2,4,3,1,4,3,2,2,2,2,3,1,1,3,1,3,2,3,3,2,5,2,2,2,5,2
South Korea,2,45,20,1,1,5,3,1,3,6,3,2,3,2,3,3,2,4,4,5,5,5,4,1,4,1,6,1,6,2
South Korea,2,42,15,3,3,4,4,1,4,5,1,2,2,2,2,2,2,2,2,3,2,3,3,2,6,2,3,2,6,2
South Korea,2,34,9,2,2,5,3,1,2,5,1,2,2,2,1,2,4,2,1,2,3,3,1,1,6,2,3,3,6,2
South Korea,1,33,3,1,1,4,3,1,6,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,3,2,2,7,2
South Korea,1,36,8,2,2,4,3,1,2,2,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,1,1,2,3
South Korea,2,37,14,3,3,4,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3
South Korea,2,47,25,2,0,4,3,1,3,3,1,2,2,2,2,2,2,4,2,3,3,3,2,3,3,3,3,3,3,3
South Korea,2,48,23,2,0,3,2,1,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
South Korea,1,44,19,2,1,4,3,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3
South Korea,2,41,18,2,2,4,3,1,4,4,1,1,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3
South Korea,2,35,11,2,2,5,3,1,6,6,2,2,4,2,2,2,2,4,2,5,5,5,2,2,5,3,3,3,3,3
South Korea,1,40,9,2,2,5,3,1,4,3,1,1,1,1,1,1,1,2,1,1,1,1,3,1,5,4,2,1,4,3
South Korea,1,32,6,2,2,5,3,1,3,4,1,2,1,2,1,1,1,2,1,1,2,2,3,1,3,4,2,2,4,3
South Korea,2,33,3,0,0,4,3,1,4,3,2,2,2,2,1,2,2,4,1,5,5,5,3,1,4,2,3,2,4,3
South Korea,2,41,14,2,2,5,3,1,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,3,3,5,3
South Korea,2,27,1,0,0,4,3,1,1,2,1,1,1,1,1,1,1,1,1,3,3,2,3,5,6,5,5,3,5,3
South Korea,2,59,34,2,0,4,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,3,2,1,6,5,2,1,6,3
South Korea,2,30,10,2,2,4,5,1,5,3,1,3,1,1,2,2,2,4,1,4,3,3,6,3,4,3,3,3,6,3
South Korea,2,43,18,2,2,4,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,6,3,1,1,7,3
South Korea,1,27,1,0,0,4,4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,3,2,4
South Korea,2,36,9,2,2,5,3,1,3,2,1,1,2,1,1,1,1,3,1,2,2,2,3,1,5,3,1,1,6,4
South Korea,2,29,1,0,0,5,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,5,1,2,2,5
South Korea,2,48,17,1,1,5,4,1,4,3,1,2,1,1,2,1,2,2,1,3,3,3,2,2,5,4,2,1,4,5
South Korea,1,51,17,1,1,5,4,1,5,3,1,2,2,1,2,1,2,2,1,3,3,3,2,2,3,3,2,2,5,5
South Korea,1,33,6,1,1,4,2,1,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,5,5,2,2,5,5
South Korea,1,43,15,3,3,5,3,1,1,7,1,1,2,2,2,2,2,3,1,2,2,2,2,2,6,5,3,2,5,5
South Korea,2,46,23,2,0,4,3,1,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,6,3,2,2,6,5
South Korea,2,34,7,2,2,4,4,1,5,3,2,2,2,2,2,2,2,2,2,5,5,5,2,1,6,6,3,3,6,6
South Korea,2,37,6,2,2,5,2,1,4,6,2,2,2,2,3,1,1,3,1,4,4,5,6,6,7,6,3,2,7,6
South Korea,2,41,5,0,0,4,3,1,5,3,1,1,1,1,1,1,1,2,1,1,1,1,3,2,5,5,3,2,7,7
South Korea,2,49,22,0,0,5,3,1,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,6,6,1,1,6,6
South Korea,1,37,3,1,1,5,3,2,6,2,1,2,2,2,1,1,1,2,1,2,2,2,5,3,6,3,3,3,3,3
South Korea,1,45,16,2,2,5,3,2,3,3,1,1,2,1,1,1,1,1,1,2,2,2,3,2,6,3,5,4,6,4
South Korea,1,27,8,1,1,4,3,2,6,2,1,1,1,1,1,1,1,2,1,2,2,2,2,3,7,4,2,2,7,4
South Korea,2,37,17,3,3,5,3,2,4,3,1,2,2,3,2,2,2,3,2,4,4,6,3,4,3,5,5,3,5,5
South Korea,2,49,27,2,0,4,3,6,7,2,3,3,3,3,4,2,2,2,2,3,3,2,3,3,1,1,2,2,1,1
South Korea,1,47,18,2,2,4,4,6,7,5,2,2,2,2,1,3,2,3,2,2,2,2,3,2,2,1,2,1,2,1
South Korea,2,47,8,1,1,5,3,6,7,2,1,2,2,1,1,2,2,3,2,4,5,5,1,1,3,1,2,1,2,1
South Korea,2,33,8,1,1,5,5,6,6,5,1,2,1,1,2,1,1,1,1,2,2,2,1,1,3,1,1,1,3,1
South Korea,1,46,20,2,2,4,3,6,7,2,1,1,1,1,1,1,1,2,1,1,1,3,2,1,7,1,3,2,7,1
South Korea,1,43,13,2,2,5,3,6,7,5,1,2,1,1,1,1,1,2,1,1,1,1,4,1,6,1,6,3,7,1
South Korea,1,41,13,1,1,5,3,6,6,4,1,2,1,2,1,1,1,2,1,2,2,2,1,1,4,2,1,1,2,2
South Korea,1,40,11,2,2,4,3,6,7,5,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2,2,2
South Korea,1,38,12,1,1,5,3,6,5,3,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2
South Korea,1,45,17,2,2,4,3,6,7,3,1,2,2,1,2,2,2,2,2,3,3,3,3,3,2,2,3,3,2,2
South Korea,1,36,4,1,1,5,3,6,7,3,1,1,1,1,1,1,1,2,1,3,2,3,3,1,3,2,3,2,3,2
South Korea,2,45,19,3,3,4,3,6,7,3,1,1,2,2,2,1,1,2,2,3,3,2,3,2,5,2,3,2,3,2
South Korea,2,41,16,1,1,4,3,6,7,2,2,2,2,1,2,2,2,4,2,2,2,2,2,1,4,2,2,1,4,2
South Korea,1,37,4,1,1,5,3,6,6,2,2,2,4,2,3,2,3,4,3,5,5,5,2,2,6,4,2,2,4,2
South Korea,1,29,10,2,2,4,5,6,7,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,2,2,3,4,2
South Korea,1,45,19,2,2,4,3,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,2,2,5,2
South Korea,1,48,21,2,1,4,3,6,7,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,3,3,5,2
South Korea,2,38,14,2,2,4,3,6,7,3,1,1,2,1,1,1,1,4,1,2,2,2,5,2,6,1,1,1,6,2
South Korea,2,40,17,2,2,4,3,6,4,4,3,3,3,3,2,2,2,3,3,4,3,3,4,4,3,3,3,3,3,3
South Korea,2,38,18,2,2,4,3,6,4,5,1,1,1,1,2,2,2,2,2,3,3,2,4,4,3,3,3,3,3,3
South Korea,1,42,18,2,2,4,3,6,4,3,1,1,1,2,3,2,2,2,2,3,3,2,5,4,3,3,3,3,3,3
South Korea,1,40,14,1,1,4,4,6,7,3,2,3,3,2,4,3,3,3,1,5,4,5,3,2,4,3,3,2,4,3
South Korea,2,44,14,1,1,3,4,6,7,3,2,4,3,2,4,3,3,4,2,5,4,5,2,2,5,3,3,2,4,3
South Korea,1,40,17,3,3,4,4,6,7,3,1,1,2,3,3,2,2,4,1,3,3,3,3,2,4,4,3,2,4,4
South Korea,1,32,1,0,0,5,3,6,7,7,1,2,2,1,1,1,1,2,1,2,2,2,6,4,2,6,6,2,2,5
South Korea,2,42,18,2,2,4,3,6,7,3,2,1,2,2,1,2,2,2,1,4,3,3,2,1,5,5,2,1,5,5
South Korea,1,46,17,2,2,4,3,6,7,2,3,2,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,7,5
South Korea,2,30,8,1,1,5,4,6,7,2,2,2,2,1,1,2,1,3,1,4,4,4,2,1,4,6,1,1,4,6
South Korea,1,55,22,0,0,5,3,6,7,2,1,2,1,1,2,1,1,2,1,1,1,1,2,2,7,6,2,2,7,6
South Korea,1,49,24,2,0,4,3,5,1,2,1,1,1,1,1,2,2,2,1,1,1,2,2,3,1,1,1,2,1,1
South Korea,1,54,27,2,0,4,3,5,4,2,2,2,2,2,3,3,3,3,2,4,3,3,3,3,3,1,3,3,1,1
South Korea,1,44,19,2,2,4,3,5,2,5,1,2,1,1,1,1,2,2,1,3,3,3,2,2,2,2,1,1,2,2
South Korea,2,45,22,2,1,4,3,5,4,4,3,2,3,2,3,3,3,3,3,4,4,4,3,1,5,2,2,1,2,2
South Korea,2,54,29,2,0,4,3,5,4,5,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2
South Korea,1,50,22,2,1,5,3,5,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,2,3,2
South Korea,2,31,6,1,1,4,2,5,6,3,2,2,2,2,2,1,2,5,1,4,4,4,1,1,5,2,1,1,3,3
South Korea,1,51,22,2,1,5,3,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,3,3
South Korea,1,43,15,1,1,5,3,5,7,5,2,1,1,2,2,1,2,2,1,2,2,2,3,2,4,3,2,2,3,3
South Korea,2,54,27,2,0,4,3,5,7,3,2,2,1,2,2,2,1,2,1,1,3,3,3,4,3,4,3,2,3,3
South Korea,2,38,11,2,2,4,4,5,4,4,2,3,3,2,2,2,2,3,2,6,4,4,2,1,4,5,3,3,4,4
South Korea,1,46,16,2,2,4,3,5,4,3,1,2,2,2,1,1,1,1,1,2,1,2,4,3,7,6,4,4,7,7
Spain,2,45,16,3,3,5,3,1,4,7,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,2,1,1,5,6
Spain,1,65,40,1,1,3,3,2,7,2,1,2,2,2,2,1,1,4,2,3,3,3,4,3,3,3,1,1,1,1
Spain,1,50,24,1,1,3,3,2,5,5,1,1,1,1,1,1,1,2,1,2,1,1,3,1,2,1,1,1,1,2
Spain,2,42,13,2,2,4,3,2,6,6,1,2,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,1,2
Spain,2,43,9,1,1,5,3,2,4,6,1,1,1,1,1,1,2,3,1,4,4,4,2,1,1,2,2,2,1,2
Spain,2,46,9,0,0,5,3,2,2,2,2,4,2,2,2,1,3,5,2,5,5,4,3,3,4,3,2,2,2,2
Spain,2,50,22,2,2,3,3,2,4,4,1,1,2,1,1,1,1,2,1,1,1,1,2,2,4,2,2,1,3,2
Spain,1,37,9,1,1,3,2,2,5,6,1,1,1,1,1,1,1,1,1,2,2,2,2,1,6,1,2,2,4,2
Spain,2,37,13,2,2,5,3,2,4,5,1,1,1,1,1,1,2,3,1,2,2,2,3,3,5,6,1,1,1,3
Spain,2,42,15,2,2,2,3,2,4,6,1,1,1,1,1,1,1,4,1,1,3,1,4,2,5,1,1,1,2,3
Spain,2,48,21,3,2,5,3,2,5,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,5,3,1,1,2,3
Spain,2,40,7,0,0,4,3,2,1,5,1,1,1,1,1,1,1,1,1,2,2,2,1,1,6,3,1,1,2,3
Spain,1,40,14,2,2,2,4,2,4,3,1,2,1,1,1,1,1,3,1,2,2,2,4,2,6,1,1,1,3,3
Spain,1,50,22,2,2,3,3,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,3,2,4,2,1,1,3,3
Spain,2,38,12,2,2,3,3,2,5,3,1,2,2,2,2,2,1,2,1,3,3,4,3,2,4,1,2,2,3,3
Spain,2,43,17,2,2,2,3,2,4,2,2,4,3,2,3,1,3,4,2,5,6,7,2,4,2,2,1,4,3,3
Spain,1,57,28,2,2,5,3,2,6,5,2,3,2,2,3,2,1,3,1,2,3,2,1,1,3,2,1,1,4,3
Spain,2,49,22,3,3,4,3,2,3,7,1,2,2,1,1,1,1,3,1,2,2,4,2,2,6,2,1,1,2,4
Spain,2,46,11,2,2,4,3,2,4,6,1,2,2,2,2,2,2,3,1,3,3,3,5,2,6,2,1,1,2,4
Spain,2,46,19,1,1,5,2,2,3,6,2,2,2,2,2,2,1,2,1,3,3,3,2,1,5,4,1,1,2,4
Spain,2,52,20,2,2,5,3,2,6,3,2,3,1,3,2,2,1,3,2,3,4,4,5,2,5,3,2,1,2,4
Spain,2,41,14,2,2,4,3,2,3,5,1,2,2,1,1,1,1,2,1,2,2,3,2,2,3,1,2,2,2,4
Spain,1,56,25,2,2,3,3,2,4,5,1,1,1,1,1,1,1,1,1,2,2,2,2,1,4,3,4,2,2,4
Spain,2,60,35,3,1,5,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,3,4
Spain,2,57,28,2,2,4,3,2,5,5,3,3,3,2,3,2,2,4,1,3,3,2,2,1,2,2,2,1,3,4
Spain,2,50,28,1,1,5,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,2,3,4
Spain,1,53,24,2,2,5,3,2,6,3,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,3,4
Spain,2,37,10,3,0,3,3,2,1,5,3,3,1,1,1,1,2,2,1,1,1,1,7,3,4,3,3,4,3,4
Spain,2,40,13,3,3,3,3,2,5,7,1,2,2,1,1,1,1,1,1,1,1,1,3,1,3,4,1,1,4,4
Spain,2,54,34,2,0,2,4,2,4,7,2,2,3,2,2,2,2,3,1,3,3,4,2,2,4,5,1,1,4,4
Spain,1,60,34,2,1,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,4,4
Spain,1,60,34,2,0,2,4,2,7,7,1,1,3,4,3,2,2,2,1,3,4,3,2,2,4,3,2,2,4,4
Spain,1,52,22,2,2,5,3,2,4,1,1,1,1,1,1,1,1,2,1,2,1,1,7,7,6,2,7,7,4,4
Spain,2,34,7,2,2,5,3,2,2,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,1,5,4
